enrollment_id,student_id,course_id,semester,final_grade,letter_grade,attendance_rate,assignment_scores,midterm_score,final_exam_score
ENROLL_00006866,STU_001372,COURSE_000007,Summer 2025,4.0,A,0.83,0.76,1.0,1.0
ENROLL_00006867,STU_001372,COURSE_000105,Summer 2025,4.0,A,1.0,0.89,1.0,0.81
ENROLL_00006868,STU_001372,COURSE_000103,Summer 2025,3.76,A,1.0,0.72,0.95,0.9
ENROLL_00006869,STU_001373,COURSE_000048,Fall 2024,3.07,B+,1.0,0.89,0.43,0.8
ENROLL_00006870,STU_001373,COURSE_000014,Spring 2025,3.51,A-,1.0,0.63,0.71,0.41
ENROLL_00006871,STU_001373,COURSE_000038,Fall 2024,2.5,B-,0.87,0.8,0.89,0.72
ENROLL_00006872,STU_001373,COURSE_000094,Fall 2024,3.38,A-,0.55,1.0,0.88,0.85
ENROLL_00006873,STU_001374,COURSE_000021,Spring 2025,3.59,A-,1.0,1.0,0.76,1.0
ENROLL_00006874,STU_001374,COURSE_000026,Spring 2025,3.19,B+,0.89,0.96,1.0,0.69
ENROLL_00006875,STU_001374,COURSE_000018,Summer 2025,2.76,B,1.0,0.49,0.51,0.56
ENROLL_00006876,STU_001374,COURSE_000120,Summer 2025,2.64,B-,0.87,0.87,0.99,0.73
ENROLL_00006877,STU_001374,COURSE_000045,Fall 2024,3.26,B+,0.81,0.51,0.72,0.83
ENROLL_00006878,STU_001375,COURSE_000073,Summer 2025,3.53,A-,0.77,0.98,0.82,0.77
ENROLL_00006879,STU_001375,COURSE_000080,Summer 2025,3.66,A-,1.0,0.65,0.86,0.71
ENROLL_00006880,STU_001375,COURSE_000044,Summer 2025,3.88,A,1.0,1.0,0.85,0.84
ENROLL_00006881,STU_001375,COURSE_000093,Summer 2025,3.44,A-,0.68,0.5,0.86,1.0
ENROLL_00006882,STU_001376,COURSE_000050,Summer 2025,2.99,B,0.83,0.62,0.88,0.87
ENROLL_00006883,STU_001376,COURSE_000106,Spring 2025,2.71,B,0.9,0.75,1.0,0.99
ENROLL_00006884,STU_001376,COURSE_000040,Spring 2025,3.41,A-,0.95,0.77,0.92,0.63
ENROLL_00006885,STU_001376,COURSE_000044,Summer 2025,2.82,B,0.87,0.69,0.73,0.96
ENROLL_00006886,STU_001376,COURSE_000125,Fall 2024,2.64,B-,0.88,0.62,0.65,0.64
ENROLL_00006887,STU_001376,COURSE_000108,Spring 2025,2.82,B,0.87,0.71,0.86,0.96
ENROLL_00006888,STU_001377,COURSE_000016,Spring 2025,3.89,A,0.84,1.0,0.89,0.71
ENROLL_00006889,STU_001377,COURSE_000027,Spring 2025,4.0,A,0.89,0.26,0.85,0.84
ENROLL_00006890,STU_001377,COURSE_000010,Spring 2025,3.43,A-,0.79,0.96,0.78,0.49
ENROLL_00006891,STU_001377,COURSE_000101,Summer 2025,4.0,A,0.76,0.92,0.69,0.92
ENROLL_00006892,STU_001378,COURSE_000021,Spring 2025,3.11,B+,0.71,0.53,0.58,1.0
ENROLL_00006893,STU_001378,COURSE_000007,Summer 2025,3.22,B+,0.82,0.62,0.5,0.52
ENROLL_00006894,STU_001378,COURSE_000066,Summer 2025,3.07,B+,0.68,0.97,0.76,0.88
ENROLL_00006895,STU_001379,COURSE_000081,Spring 2025,3.28,B+,0.91,0.77,0.77,0.88
ENROLL_00006896,STU_001379,COURSE_000107,Summer 2025,2.63,B-,0.88,0.98,0.67,0.31
ENROLL_00006897,STU_001379,COURSE_000026,Spring 2025,3.48,A-,1.0,0.89,0.32,0.87
ENROLL_00006898,STU_001380,COURSE_000123,Spring 2025,4.0,A,0.83,0.67,0.93,0.68
ENROLL_00006899,STU_001380,COURSE_000102,Fall 2024,4.0,A,1.0,0.71,0.93,0.44
ENROLL_00006900,STU_001380,COURSE_000044,Summer 2025,4.0,A,1.0,0.97,0.49,1.0
ENROLL_00006901,STU_001380,COURSE_000069,Fall 2024,4.0,A,0.97,0.72,0.72,0.87
ENROLL_00006902,STU_001381,COURSE_000030,Fall 2024,3.34,A-,1.0,0.88,0.9,1.0
ENROLL_00006903,STU_001381,COURSE_000105,Summer 2025,2.8,B,0.83,0.96,0.76,0.83
ENROLL_00006904,STU_001381,COURSE_000015,Fall 2024,3.46,A-,1.0,0.89,1.0,0.87
ENROLL_00006905,STU_001381,COURSE_000057,Spring 2025,3.64,A-,0.95,0.65,0.5,0.71
ENROLL_00006906,STU_001382,COURSE_000101,Summer 2025,3.89,A,1.0,0.96,1.0,1.0
ENROLL_00006907,STU_001382,COURSE_000094,Fall 2024,4.0,A,1.0,0.72,0.99,1.0
ENROLL_00006908,STU_001382,COURSE_000027,Spring 2025,3.95,A,1.0,0.89,0.98,0.76
ENROLL_00006909,STU_001383,COURSE_000020,Summer 2025,3.17,B+,0.8,0.61,0.72,0.63
ENROLL_00006910,STU_001383,COURSE_000034,Summer 2025,3.31,A-,0.91,0.81,0.78,0.54
ENROLL_00006911,STU_001383,COURSE_000054,Fall 2024,3.22,B+,0.84,0.85,0.94,0.84
ENROLL_00006912,STU_001383,COURSE_000039,Fall 2024,3.36,A-,0.76,0.83,0.79,0.82
ENROLL_00006913,STU_001383,COURSE_000015,Fall 2024,3.19,B+,0.63,0.33,0.84,0.71
ENROLL_00006914,STU_001384,COURSE_000100,Spring 2025,2.66,B-,0.77,0.98,0.85,1.0
ENROLL_00006915,STU_001384,COURSE_000029,Summer 2025,2.96,B,0.99,0.77,0.67,0.85
ENROLL_00006916,STU_001384,COURSE_000014,Spring 2025,3.58,A-,0.84,0.79,0.92,0.9
ENROLL_00006917,STU_001385,COURSE_000013,Spring 2025,3.56,A-,0.96,0.86,0.84,0.61
ENROLL_00006918,STU_001385,COURSE_000107,Summer 2025,3.39,A-,0.76,0.83,0.97,0.98
ENROLL_00006919,STU_001385,COURSE_000010,Spring 2025,3.74,A,0.71,0.78,0.77,0.85
ENROLL_00006920,STU_001385,COURSE_000101,Summer 2025,3.65,A-,0.78,0.68,0.79,1.0
ENROLL_00006921,STU_001385,COURSE_000061,Spring 2025,3.82,A,1.0,0.7,0.85,1.0
ENROLL_00006922,STU_001386,COURSE_000108,Spring 2025,2.88,B,1.0,0.76,0.6,0.87
ENROLL_00006923,STU_001386,COURSE_000094,Fall 2024,3.41,A-,1.0,0.82,0.61,0.9
ENROLL_00006924,STU_001386,COURSE_000062,Spring 2025,2.9,B,0.79,0.94,0.57,0.99
ENROLL_00006925,STU_001387,COURSE_000038,Fall 2024,3.24,B+,0.82,0.81,0.53,0.74
ENROLL_00006926,STU_001387,COURSE_000013,Spring 2025,3.23,B+,0.83,1.0,0.77,0.64
ENROLL_00006927,STU_001387,COURSE_000061,Spring 2025,2.79,B,0.91,1.0,0.9,0.43
ENROLL_00006928,STU_001387,COURSE_000025,Summer 2025,3.73,A,0.79,0.61,0.59,0.77
ENROLL_00006929,STU_001387,COURSE_000053,Summer 2025,3.01,B+,0.75,0.62,0.69,0.86
ENROLL_00006930,STU_001388,COURSE_000104,Summer 2025,3.4,A-,0.89,0.72,1.0,0.66
ENROLL_00006931,STU_001388,COURSE_000037,Fall 2024,3.65,A-,0.99,0.86,0.69,0.98
ENROLL_00006932,STU_001388,COURSE_000074,Spring 2025,3.93,A,0.87,0.77,0.78,1.0
ENROLL_00006933,STU_001388,COURSE_000055,Fall 2024,3.91,A,1.0,0.6,0.44,0.78
ENROLL_00006934,STU_001388,COURSE_000091,Summer 2025,4.0,A,0.95,0.72,0.35,1.0
ENROLL_00006935,STU_001389,COURSE_000040,Spring 2025,3.69,A-,0.96,0.73,0.61,0.57
ENROLL_00006936,STU_001389,COURSE_000070,Spring 2025,4.0,A,0.94,0.71,0.89,0.88
ENROLL_00006937,STU_001389,COURSE_000017,Fall 2024,4.0,A,1.0,1.0,0.58,0.54
ENROLL_00006938,STU_001389,COURSE_000030,Fall 2024,3.19,B+,0.82,0.57,0.7,0.74
ENROLL_00006939,STU_001389,COURSE_000003,Fall 2024,3.34,A-,0.67,0.59,0.79,1.0
ENROLL_00006940,STU_001389,COURSE_000009,Summer 2025,3.37,A-,0.89,1.0,0.76,0.91
ENROLL_00006941,STU_001389,COURSE_000062,Spring 2025,3.96,A,0.7,0.99,0.76,0.69
ENROLL_00006942,STU_001390,COURSE_000128,Summer 2025,3.52,A-,1.0,0.77,0.95,0.65
ENROLL_00006943,STU_001390,COURSE_000120,Summer 2025,2.97,B,0.96,0.73,0.94,0.72
ENROLL_00006944,STU_001390,COURSE_000079,Spring 2025,3.47,A-,0.91,0.97,0.77,0.82
ENROLL_00006945,STU_001390,COURSE_000095,Summer 2025,3.35,A-,0.94,0.91,0.89,0.65
ENROLL_00006946,STU_001390,COURSE_000075,Summer 2025,3.34,A-,0.7,0.91,0.71,0.94
ENROLL_00006947,STU_001390,COURSE_000080,Summer 2025,2.92,B,0.8,1.0,0.71,0.92
ENROLL_00006948,STU_001390,COURSE_000077,Summer 2025,2.91,B,1.0,1.0,0.95,0.51
ENROLL_00006949,STU_001391,COURSE_000093,Summer 2025,2.94,B,0.77,0.97,0.63,0.8
ENROLL_00006950,STU_001391,COURSE_000003,Fall 2024,2.01,C+,0.66,0.83,0.48,0.76
ENROLL_00006951,STU_001391,COURSE_000085,Summer 2025,2.21,C+,1.0,0.39,0.8,0.88
ENROLL_00006952,STU_001391,COURSE_000008,Spring 2025,2.28,C+,0.73,0.79,0.84,1.0
ENROLL_00006953,STU_001391,COURSE_000066,Summer 2025,2.6,B-,1.0,0.8,0.83,0.78
ENROLL_00006954,STU_001391,COURSE_000081,Spring 2025,2.63,B-,0.98,0.36,0.79,0.76
ENROLL_00006955,STU_001392,COURSE_000062,Spring 2025,4.0,A,0.61,1.0,0.91,0.56
ENROLL_00006956,STU_001392,COURSE_000043,Summer 2025,3.84,A,0.83,0.99,0.82,0.69
ENROLL_00006957,STU_001392,COURSE_000075,Summer 2025,3.83,A,0.74,0.86,0.63,1.0
ENROLL_00006958,STU_001392,COURSE_000095,Summer 2025,4.0,A,0.93,0.8,1.0,0.62
ENROLL_00006959,STU_001392,COURSE_000042,Summer 2025,3.54,A-,0.72,1.0,0.47,0.72
ENROLL_00006960,STU_001392,COURSE_000051,Spring 2025,3.72,A,0.62,0.82,0.6,0.76
ENROLL_00006961,STU_001393,COURSE_000001,Summer 2025,2.45,B-,0.66,1.0,0.78,0.29
ENROLL_00006962,STU_001393,COURSE_000002,Summer 2025,2.67,B-,0.71,0.97,0.97,0.68
ENROLL_00006963,STU_001393,COURSE_000047,Summer 2025,2.72,B,0.71,0.77,0.77,0.89
ENROLL_00006964,STU_001393,COURSE_000023,Fall 2024,2.58,B-,0.84,0.95,0.46,0.96
ENROLL_00006965,STU_001394,COURSE_000072,Spring 2025,4.0,A,0.9,0.98,0.85,1.0
ENROLL_00006966,STU_001394,COURSE_000062,Spring 2025,3.78,A,0.69,0.94,0.88,0.75
ENROLL_00006967,STU_001394,COURSE_000125,Fall 2024,4.0,A,0.77,0.75,0.85,0.7
ENROLL_00006968,STU_001394,COURSE_000033,Spring 2025,4.0,A,0.93,1.0,0.8,0.45
ENROLL_00006969,STU_001395,COURSE_000010,Spring 2025,4.0,A,0.84,0.95,1.0,0.8
ENROLL_00006970,STU_001395,COURSE_000092,Spring 2025,3.63,A-,0.79,0.67,0.59,1.0
ENROLL_00006971,STU_001395,COURSE_000030,Fall 2024,3.87,A,0.87,0.72,1.0,0.78
ENROLL_00006972,STU_001395,COURSE_000061,Spring 2025,4.0,A,0.92,0.94,0.98,0.74
ENROLL_00006973,STU_001395,COURSE_000054,Fall 2024,4.0,A,0.97,0.82,0.91,0.89
ENROLL_00006974,STU_001395,COURSE_000059,Spring 2025,4.0,A,0.84,0.99,0.74,0.81
ENROLL_00006975,STU_001396,COURSE_000073,Summer 2025,4.0,A,0.94,0.9,0.73,0.92
ENROLL_00006976,STU_001396,COURSE_000037,Fall 2024,4.0,A,0.83,0.75,1.0,0.91
ENROLL_00006977,STU_001396,COURSE_000111,Spring 2025,3.78,A,1.0,0.52,0.89,0.8
ENROLL_00006978,STU_001396,COURSE_000110,Spring 2025,3.97,A,0.75,0.8,0.36,0.46
ENROLL_00006979,STU_001396,COURSE_000014,Spring 2025,4.0,A,1.0,1.0,1.0,0.54
ENROLL_00006980,STU_001396,COURSE_000005,Fall 2024,3.96,A,0.6,0.91,0.84,0.84
ENROLL_00006981,STU_001397,COURSE_000075,Summer 2025,4.0,A,0.95,0.78,0.96,0.74
ENROLL_00006982,STU_001397,COURSE_000045,Fall 2024,4.0,A,0.79,0.62,0.66,0.7
ENROLL_00006983,STU_001397,COURSE_000033,Spring 2025,2.91,B,0.81,0.97,0.64,1.0
ENROLL_00006984,STU_001397,COURSE_000073,Summer 2025,3.38,A-,0.9,0.58,0.6,0.82
ENROLL_00006985,STU_001397,COURSE_000064,Summer 2025,3.01,B+,0.55,0.76,0.93,1.0
ENROLL_00006986,STU_001397,COURSE_000007,Summer 2025,2.83,B,0.75,0.7,0.57,0.73
ENROLL_00006987,STU_001397,COURSE_000048,Fall 2024,3.06,B+,0.93,0.8,0.72,0.95
ENROLL_00006988,STU_001398,COURSE_000111,Spring 2025,3.93,A,0.88,1.0,0.49,0.95
ENROLL_00006989,STU_001398,COURSE_000019,Summer 2025,4.0,A,0.55,0.75,0.54,0.43
ENROLL_00006990,STU_001398,COURSE_000105,Summer 2025,4.0,A,0.93,0.49,1.0,1.0
ENROLL_00006991,STU_001398,COURSE_000016,Spring 2025,3.8,A,0.65,1.0,0.89,1.0
ENROLL_00006992,STU_001398,COURSE_000051,Spring 2025,3.76,A,0.8,0.91,0.82,0.85
ENROLL_00006993,STU_001398,COURSE_000126,Spring 2025,3.59,A-,1.0,0.78,0.95,0.67
ENROLL_00006994,STU_001399,COURSE_000062,Spring 2025,4.0,A,1.0,0.75,0.62,1.0
ENROLL_00006995,STU_001399,COURSE_000090,Fall 2024,4.0,A,0.95,0.66,0.85,0.85
ENROLL_00006996,STU_001399,COURSE_000119,Fall 2024,4.0,A,0.81,0.87,0.87,0.6
ENROLL_00006997,STU_001399,COURSE_000120,Summer 2025,3.65,A-,0.81,0.86,0.89,0.87
ENROLL_00006998,STU_001400,COURSE_000090,Fall 2024,4.0,A,1.0,1.0,0.68,0.62
ENROLL_00006999,STU_001400,COURSE_000116,Fall 2024,4.0,A,0.88,0.78,0.87,0.73
ENROLL_00007000,STU_001400,COURSE_000029,Summer 2025,3.73,A,0.81,0.91,0.94,0.7
ENROLL_00007001,STU_001400,COURSE_000018,Summer 2025,3.82,A,0.88,1.0,0.84,0.87
ENROLL_00007002,STU_001400,COURSE_000053,Summer 2025,3.43,A-,0.9,0.71,0.63,1.0
ENROLL_00007003,STU_001401,COURSE_000034,Summer 2025,2.71,B,0.73,1.0,0.84,0.67
ENROLL_00007004,STU_001401,COURSE_000033,Spring 2025,3.37,A-,0.75,1.0,0.84,0.46
ENROLL_00007005,STU_001401,COURSE_000025,Summer 2025,4.0,A,0.71,0.88,0.9,1.0
ENROLL_00007006,STU_001401,COURSE_000074,Spring 2025,3.33,A-,0.88,1.0,0.78,0.83
ENROLL_00007007,STU_001402,COURSE_000096,Spring 2025,3.07,B+,0.87,1.0,0.95,0.86
ENROLL_00007008,STU_001402,COURSE_000050,Summer 2025,3.3,A-,0.89,0.9,0.56,0.95
ENROLL_00007009,STU_001402,COURSE_000115,Fall 2024,3.28,B+,0.67,0.83,0.97,0.51
ENROLL_00007010,STU_001402,COURSE_000076,Spring 2025,3.14,B+,1.0,0.78,1.0,0.63
ENROLL_00007011,STU_001402,COURSE_000006,Summer 2025,3.78,A,0.95,0.9,0.63,0.77
ENROLL_00007012,STU_001402,COURSE_000059,Spring 2025,3.89,A,0.86,1.0,0.7,0.98
ENROLL_00007013,STU_001402,COURSE_000047,Summer 2025,3.35,A-,0.68,1.0,0.31,0.97
ENROLL_00007014,STU_001403,COURSE_000097,Fall 2024,4.0,A,0.75,0.86,0.69,0.78
ENROLL_00007015,STU_001403,COURSE_000055,Fall 2024,3.86,A,0.94,0.61,1.0,0.78
ENROLL_00007016,STU_001403,COURSE_000091,Summer 2025,3.64,A-,0.66,0.7,0.67,0.8
ENROLL_00007017,STU_001403,COURSE_000037,Fall 2024,3.53,A-,0.74,0.77,0.81,0.5
ENROLL_00007018,STU_001404,COURSE_000053,Summer 2025,3.0,B+,0.58,0.72,0.5,0.89
ENROLL_00007019,STU_001404,COURSE_000004,Spring 2025,2.65,B-,0.88,0.74,0.59,0.98
ENROLL_00007020,STU_001404,COURSE_000111,Spring 2025,2.98,B,0.67,0.61,0.45,0.89
ENROLL_00007021,STU_001404,COURSE_000006,Summer 2025,2.78,B,0.98,0.91,0.89,0.89
ENROLL_00007022,STU_001405,COURSE_000037,Fall 2024,3.69,A-,0.67,0.66,0.55,0.87
ENROLL_00007023,STU_001405,COURSE_000027,Spring 2025,3.86,A,0.99,1.0,0.54,0.92
ENROLL_00007024,STU_001405,COURSE_000126,Spring 2025,2.94,B,0.8,0.65,0.74,0.88
ENROLL_00007025,STU_001405,COURSE_000060,Spring 2025,4.0,A,0.86,0.95,0.6,0.77
ENROLL_00007026,STU_001405,COURSE_000024,Fall 2024,3.81,A,0.82,0.43,0.36,0.79
ENROLL_00007027,STU_001405,COURSE_000114,Summer 2025,3.75,A,1.0,0.71,0.64,0.81
ENROLL_00007028,STU_001405,COURSE_000099,Spring 2025,3.6,A-,0.59,0.91,1.0,0.7
ENROLL_00007029,STU_001406,COURSE_000054,Fall 2024,2.94,B,0.87,0.91,0.8,0.62
ENROLL_00007030,STU_001406,COURSE_000113,Spring 2025,1.97,C,1.0,0.79,0.82,0.65
ENROLL_00007031,STU_001406,COURSE_000043,Summer 2025,2.45,B-,0.93,0.86,0.51,0.97
ENROLL_00007032,STU_001406,COURSE_000073,Summer 2025,2.83,B,0.97,0.75,0.59,0.74
ENROLL_00007033,STU_001406,COURSE_000078,Spring 2025,2.45,B-,0.9,0.77,0.66,1.0
ENROLL_00007034,STU_001406,COURSE_000050,Summer 2025,2.15,C+,0.73,1.0,1.0,1.0
ENROLL_00007035,STU_001407,COURSE_000118,Summer 2025,2.1,C+,0.62,0.64,0.3,0.78
ENROLL_00007036,STU_001407,COURSE_000099,Spring 2025,2.51,B-,0.85,0.69,0.68,0.61
ENROLL_00007037,STU_001407,COURSE_000071,Fall 2024,2.56,B-,0.96,0.87,0.54,0.82
ENROLL_00007038,STU_001407,COURSE_000113,Spring 2025,2.19,C+,0.79,0.99,0.94,1.0
ENROLL_00007039,STU_001408,COURSE_000075,Summer 2025,3.19,B+,1.0,0.68,0.72,0.8
ENROLL_00007040,STU_001408,COURSE_000069,Fall 2024,3.85,A,1.0,0.85,0.73,0.7
ENROLL_00007041,STU_001408,COURSE_000078,Spring 2025,3.22,B+,0.82,1.0,0.35,0.91
ENROLL_00007042,STU_001408,COURSE_000012,Spring 2025,3.07,B+,0.94,0.83,0.85,1.0
ENROLL_00007043,STU_001409,COURSE_000052,Fall 2024,3.57,A-,0.85,0.87,0.64,0.79
ENROLL_00007044,STU_001409,COURSE_000087,Summer 2025,3.06,B+,0.95,0.99,0.93,0.89
ENROLL_00007045,STU_001409,COURSE_000022,Spring 2025,3.43,A-,0.85,1.0,0.66,0.96
ENROLL_00007046,STU_001409,COURSE_000041,Spring 2025,3.15,B+,1.0,0.67,1.0,1.0
ENROLL_00007047,STU_001409,COURSE_000105,Summer 2025,3.19,B+,1.0,0.99,0.71,1.0
ENROLL_00007048,STU_001410,COURSE_000077,Summer 2025,3.81,A,0.68,0.9,0.6,0.82
ENROLL_00007049,STU_001410,COURSE_000008,Spring 2025,3.68,A-,0.98,0.67,0.93,0.76
ENROLL_00007050,STU_001410,COURSE_000045,Fall 2024,3.99,A,0.91,1.0,0.87,0.86
ENROLL_00007051,STU_001410,COURSE_000055,Fall 2024,3.98,A,0.55,0.81,0.64,0.87
ENROLL_00007052,STU_001410,COURSE_000020,Summer 2025,3.74,A,0.78,1.0,0.48,0.91
ENROLL_00007053,STU_001411,COURSE_000070,Spring 2025,3.33,A-,0.88,0.99,0.77,0.88
ENROLL_00007054,STU_001411,COURSE_000067,Fall 2024,2.96,B,1.0,0.79,0.73,0.58
ENROLL_00007055,STU_001411,COURSE_000043,Summer 2025,3.48,A-,0.86,0.64,0.15,1.0
ENROLL_00007056,STU_001411,COURSE_000011,Summer 2025,3.63,A-,0.86,0.59,0.78,0.86
ENROLL_00007057,STU_001411,COURSE_000002,Summer 2025,3.31,A-,1.0,0.78,0.87,0.6
ENROLL_00007058,STU_001412,COURSE_000125,Fall 2024,2.96,B,1.0,0.78,0.79,0.68
ENROLL_00007059,STU_001412,COURSE_000089,Fall 2024,2.47,B-,0.8,0.91,0.44,1.0
ENROLL_00007060,STU_001412,COURSE_000099,Spring 2025,3.2,B+,0.75,0.85,0.91,0.75
ENROLL_00007061,STU_001413,COURSE_000099,Spring 2025,3.42,A-,0.89,0.72,0.98,0.76
ENROLL_00007062,STU_001413,COURSE_000042,Summer 2025,3.15,B+,1.0,0.94,0.82,1.0
ENROLL_00007063,STU_001413,COURSE_000115,Fall 2024,3.0,B,0.87,0.68,0.96,0.57
ENROLL_00007064,STU_001413,COURSE_000017,Fall 2024,3.53,A-,1.0,0.74,0.69,1.0
ENROLL_00007065,STU_001413,COURSE_000098,Spring 2025,3.29,B+,0.78,0.67,0.6,1.0
ENROLL_00007066,STU_001413,COURSE_000004,Spring 2025,2.81,B,0.99,0.97,0.85,1.0
ENROLL_00007067,STU_001413,COURSE_000053,Summer 2025,3.14,B+,0.85,1.0,1.0,0.88
ENROLL_00007068,STU_001414,COURSE_000127,Fall 2024,2.93,B,0.64,0.71,0.69,1.0
ENROLL_00007069,STU_001414,COURSE_000011,Summer 2025,4.0,A,1.0,0.94,0.78,0.8
ENROLL_00007070,STU_001414,COURSE_000067,Fall 2024,3.1,B+,0.86,0.73,0.61,0.92
ENROLL_00007071,STU_001414,COURSE_000005,Fall 2024,3.53,A-,0.85,1.0,0.98,0.61
ENROLL_00007072,STU_001414,COURSE_000044,Summer 2025,3.49,A-,0.89,0.94,0.85,0.67
ENROLL_00007073,STU_001415,COURSE_000083,Summer 2025,3.47,A-,1.0,0.64,0.97,0.8
ENROLL_00007074,STU_001415,COURSE_000087,Summer 2025,3.38,A-,0.86,0.75,0.71,0.81
ENROLL_00007075,STU_001415,COURSE_000009,Summer 2025,3.87,A,0.87,0.57,0.9,1.0
ENROLL_00007076,STU_001416,COURSE_000024,Fall 2024,2.76,B,0.48,0.88,0.92,0.83
ENROLL_00007077,STU_001416,COURSE_000031,Summer 2025,3.0,B,1.0,0.88,0.88,0.96
ENROLL_00007078,STU_001416,COURSE_000056,Summer 2025,2.71,B,0.52,0.73,1.0,0.81
ENROLL_00007079,STU_001416,COURSE_000096,Spring 2025,3.0,B,0.97,0.91,0.42,1.0
ENROLL_00007080,STU_001416,COURSE_000102,Fall 2024,2.53,B-,0.65,0.78,0.58,0.94
ENROLL_00007081,STU_001416,COURSE_000011,Summer 2025,2.7,B-,0.85,1.0,1.0,0.88
ENROLL_00007082,STU_001416,COURSE_000110,Spring 2025,2.34,B-,0.84,0.69,0.63,0.84
ENROLL_00007083,STU_001417,COURSE_000020,Summer 2025,3.69,A-,0.91,0.71,0.7,0.76
ENROLL_00007084,STU_001417,COURSE_000019,Summer 2025,3.07,B+,0.76,0.74,0.91,0.82
ENROLL_00007085,STU_001417,COURSE_000040,Spring 2025,2.65,B-,1.0,0.59,0.88,0.81
ENROLL_00007086,STU_001418,COURSE_000089,Fall 2024,3.3,A-,0.86,1.0,0.67,0.87
ENROLL_00007087,STU_001418,COURSE_000057,Spring 2025,3.64,A-,1.0,0.68,0.89,0.42
ENROLL_00007088,STU_001418,COURSE_000117,Spring 2025,3.51,A-,1.0,0.86,1.0,0.69
ENROLL_00007089,STU_001418,COURSE_000078,Spring 2025,3.26,B+,0.72,0.92,0.78,0.81
ENROLL_00007090,STU_001419,COURSE_000005,Fall 2024,3.59,A-,0.84,1.0,0.83,0.5
ENROLL_00007091,STU_001419,COURSE_000053,Summer 2025,4.0,A,0.88,0.49,0.97,0.69
ENROLL_00007092,STU_001419,COURSE_000079,Spring 2025,4.0,A,0.94,1.0,0.72,0.68
ENROLL_00007093,STU_001420,COURSE_000123,Spring 2025,3.67,A-,1.0,0.93,0.9,0.71
ENROLL_00007094,STU_001420,COURSE_000014,Spring 2025,3.89,A,0.81,1.0,0.8,0.8
ENROLL_00007095,STU_001420,COURSE_000119,Fall 2024,3.89,A,0.87,0.99,0.79,0.78
ENROLL_00007096,STU_001420,COURSE_000046,Spring 2025,3.25,B+,0.69,1.0,1.0,0.77
ENROLL_00007097,STU_001420,COURSE_000007,Summer 2025,2.94,B,0.85,0.65,1.0,1.0
ENROLL_00007098,STU_001420,COURSE_000107,Summer 2025,3.39,A-,0.82,0.75,0.84,0.81
ENROLL_00007099,STU_001421,COURSE_000076,Spring 2025,3.45,A-,0.88,1.0,0.79,0.88
ENROLL_00007100,STU_001421,COURSE_000115,Fall 2024,2.55,B-,0.54,1.0,0.65,0.83
ENROLL_00007101,STU_001421,COURSE_000028,Fall 2024,2.86,B,0.98,0.69,1.0,0.48
ENROLL_00007102,STU_001421,COURSE_000041,Spring 2025,3.07,B+,0.7,0.87,0.65,0.91
ENROLL_00007103,STU_001422,COURSE_000039,Fall 2024,3.51,A-,0.48,0.69,0.79,0.7
ENROLL_00007104,STU_001422,COURSE_000121,Spring 2025,3.38,A-,0.94,1.0,0.84,1.0
ENROLL_00007105,STU_001422,COURSE_000094,Fall 2024,3.55,A-,1.0,0.97,0.7,1.0
ENROLL_00007106,STU_001422,COURSE_000020,Summer 2025,4.0,A,0.86,0.65,0.65,0.82
ENROLL_00007107,STU_001423,COURSE_000124,Spring 2025,4.0,A,1.0,0.94,0.59,0.67
ENROLL_00007108,STU_001423,COURSE_000011,Summer 2025,4.0,A,1.0,0.85,0.48,0.89
ENROLL_00007109,STU_001423,COURSE_000071,Fall 2024,4.0,A,0.85,0.74,0.43,0.57
ENROLL_00007110,STU_001423,COURSE_000021,Spring 2025,4.0,A,0.73,0.78,0.9,0.93
ENROLL_00007111,STU_001423,COURSE_000112,Fall 2024,4.0,A,0.75,0.77,0.65,0.98
ENROLL_00007112,STU_001423,COURSE_000063,Summer 2025,4.0,A,0.67,1.0,0.64,0.6
ENROLL_00007113,STU_001423,COURSE_000029,Summer 2025,4.0,A,0.92,0.68,0.73,0.77
ENROLL_00007114,STU_001424,COURSE_000069,Fall 2024,3.3,A-,0.88,0.82,1.0,0.7
ENROLL_00007115,STU_001424,COURSE_000003,Fall 2024,3.43,A-,0.95,1.0,0.59,1.0
ENROLL_00007116,STU_001424,COURSE_000032,Summer 2025,3.85,A,1.0,1.0,1.0,0.9
ENROLL_00007117,STU_001424,COURSE_000022,Spring 2025,4.0,A,0.84,1.0,0.63,0.77
ENROLL_00007118,STU_001424,COURSE_000041,Spring 2025,4.0,A,1.0,0.73,0.58,0.55
ENROLL_00007119,STU_001424,COURSE_000061,Spring 2025,4.0,A,0.73,0.9,0.39,1.0
ENROLL_00007120,STU_001424,COURSE_000036,Spring 2025,3.88,A,0.92,0.96,0.87,1.0
ENROLL_00007121,STU_001425,COURSE_000037,Fall 2024,2.72,B,0.76,0.72,1.0,0.55
ENROLL_00007122,STU_001425,COURSE_000097,Fall 2024,2.63,B-,1.0,0.63,0.84,0.58
ENROLL_00007123,STU_001425,COURSE_000034,Summer 2025,2.81,B,0.88,0.73,0.65,0.85
ENROLL_00007124,STU_001425,COURSE_000105,Summer 2025,3.63,A-,0.68,0.54,1.0,0.86
ENROLL_00007125,STU_001425,COURSE_000066,Summer 2025,2.47,B-,0.93,1.0,0.83,0.77
