transaction_id,account_id,amount,transaction_date,transaction_type,merchant
TXN_0000013567,ACC_00000648,-71.28,2025-01-24,Payment,Costco
TXN_0000013568,ACC_00000648,94.57,2025-01-16,Deposit,
TXN_0000013569,ACC_00000648,-60.08,2024-12-24,Withdrawal,
TXN_0000013570,ACC_00000648,-7.51,2025-08-15,Payment,Walmart
TXN_0000013571,ACC_00000649,17.13,2023-01-17,Deposit,
TXN_0000013572,ACC_00000649,-9.25,2025-04-13,Payment,Costco
TXN_0000013573,ACC_00000649,-8.58,2025-01-21,Payment,Costco
TXN_0000013574,ACC_00000649,-5.8,2025-02-06,Payment,Shell
TXN_0000013575,ACC_00000649,-152.39,2022-05-27,Payment,McDonalds
TXN_0000013576,ACC_00000649,-4.38,2023-04-25,Payment,Costco
TXN_0000013577,ACC_00000650,-63.19,2024-01-27,Withdrawal,
TXN_0000013578,ACC_00000650,32.63,2022-12-30,Deposit,
TXN_0000013579,ACC_00000650,-19.46,2023-12-02,Withdrawal,
TXN_0000013580,ACC_00000650,-21.69,2023-02-09,Withdrawal,
TXN_0000013581,ACC_00000650,5.64,2023-05-22,Deposit,
TXN_0000013582,ACC_00000650,-37.82,2022-12-06,Payment,Costco
TXN_0000013583,ACC_00000650,-266.51,2025-06-24,Payment,Amazon
TXN_0000013584,ACC_00000650,57.93,2024-05-27,Deposit,
TXN_0000013585,ACC_00000650,-3.01,2024-07-31,Payment,Target
TXN_0000013586,ACC_00000650,-121.96,2024-12-20,Payment,McDonalds
TXN_0000013587,ACC_00000650,-19.85,2025-04-04,Payment,Target
TXN_0000013588,ACC_00000650,51.51,2025-07-30,Deposit,
TXN_0000013589,ACC_00000650,-78.59,2024-10-11,Payment,Amazon
TXN_0000013590,ACC_00000650,-68.1,2024-06-04,Withdrawal,
TXN_0000013591,ACC_00000650,-69.14,2024-08-28,Payment,Costco
TXN_0000013592,ACC_00000650,48.62,2024-03-02,Deposit,
TXN_0000013593,ACC_00000650,-2.39,2025-07-04,Payment,Starbucks
TXN_0000013594,ACC_00000650,-90.56,2023-02-18,Withdrawal,
TXN_0000013595,ACC_00000650,-12.47,2024-06-08,Payment,Starbucks
TXN_0000013596,ACC_00000650,-66.29,2024-09-27,Payment,Home Depot
TXN_0000013597,ACC_00000650,-207.32,2025-05-14,Payment,Starbucks
TXN_0000013598,ACC_00000650,72.19,2024-05-03,Deposit,
TXN_0000013599,ACC_00000650,30.75,2024-06-09,Deposit,
TXN_0000013600,ACC_00000650,-53.77,2024-01-26,Payment,McDonalds
TXN_0000013601,ACC_00000650,65.99,2024-08-31,Deposit,
TXN_0000013602,ACC_00000650,-184.09,2023-08-04,Payment,Walmart
TXN_0000013603,ACC_00000650,0.63,2023-11-27,Deposit,
TXN_0000013604,ACC_00000650,-30.39,2023-12-05,Withdrawal,
TXN_0000013605,ACC_00000652,-65.03,2024-06-06,Withdrawal,
TXN_0000013606,ACC_00000652,-82.66,2022-11-05,Payment,McDonalds
TXN_0000013607,ACC_00000652,-17.13,2022-12-22,Withdrawal,
TXN_0000013608,ACC_00000652,12.38,2023-06-18,Deposit,
TXN_0000013609,ACC_00000652,-86.1,2024-05-10,Withdrawal,
TXN_0000013610,ACC_00000652,-233.57,2024-03-28,Payment,Shell
TXN_0000013611,ACC_00000652,-82.13,2022-05-28,Payment,Amazon
TXN_0000013612,ACC_00000652,31.5,2022-11-11,Deposit,
TXN_0000013613,ACC_00000653,207.76,2023-09-02,Deposit,
TXN_0000013614,ACC_00000653,171.15,2024-10-03,Deposit,
TXN_0000013615,ACC_00000653,-29.22,2023-09-14,Payment,Starbucks
TXN_0000013616,ACC_00000653,-3.64,2025-03-18,Payment,McDonalds
TXN_0000013617,ACC_00000653,-253.51,2023-10-30,Withdrawal,
TXN_0000013618,ACC_00000653,-81.52,2025-04-09,Payment,Walmart
TXN_0000013619,ACC_00000653,-28.36,2025-03-29,Withdrawal,
TXN_0000013620,ACC_00000653,-46.47,2024-09-01,Payment,Amazon
TXN_0000013621,ACC_00000653,-59.95,2023-11-02,Withdrawal,
TXN_0000013622,ACC_00000653,-23.87,2023-08-29,Payment,Target
TXN_0000013623,ACC_00000653,-52.79,2024-01-06,Payment,Costco
TXN_0000013624,ACC_00000653,-53.57,2023-08-19,Payment,Walmart
TXN_0000013625,ACC_00000653,38.37,2025-04-16,Deposit,
TXN_0000013626,ACC_00000653,126.11,2025-07-06,Deposit,
TXN_0000013627,ACC_00000653,-30.48,2025-02-21,Payment,McDonalds
TXN_0000013628,ACC_00000654,-13.7,2025-04-22,Payment,Walmart
TXN_0000013629,ACC_00000654,35.53,2024-07-01,Deposit,
TXN_0000013630,ACC_00000654,108.13,2024-10-19,Deposit,
TXN_0000013631,ACC_00000654,-83.27,2024-02-10,Payment,Shell
TXN_0000013632,ACC_00000654,29.71,2023-11-01,Deposit,
TXN_0000013633,ACC_00000654,-205.35,2024-07-30,Payment,Amazon
TXN_0000013634,ACC_00000654,32.35,2024-06-20,Deposit,
TXN_0000013635,ACC_00000656,-37.95,2025-02-07,Withdrawal,
TXN_0000013636,ACC_00000656,-87.47,2024-09-15,Payment,Shell
TXN_0000013637,ACC_00000656,-109.98,2025-07-22,Payment,Starbucks
TXN_0000013638,ACC_00000656,-75.02,2024-11-10,Withdrawal,
TXN_0000013639,ACC_00000656,-115.69,2025-06-02,Withdrawal,
TXN_0000013640,ACC_00000656,-52.85,2025-08-13,Withdrawal,
TXN_0000013641,ACC_00000656,27.36,2024-08-10,Deposit,
TXN_0000013642,ACC_00000656,-70.32,2024-07-18,Payment,Walmart
TXN_0000013643,ACC_00000656,-281.08,2025-08-13,Payment,Amazon
TXN_0000013644,ACC_00000656,42.84,2024-09-21,Deposit,
TXN_0000013645,ACC_00000656,-124.11,2025-04-18,Payment,Walmart
TXN_0000013646,ACC_00000656,58.86,2025-06-20,Deposit,
TXN_0000013647,ACC_00000656,22.74,2024-09-29,Deposit,
TXN_0000013648,ACC_00000656,-198.8,2024-10-31,Payment,Costco
TXN_0000013649,ACC_00000656,-108.5,2024-07-31,Payment,Costco
TXN_0000013650,ACC_00000656,12.4,2024-09-30,Deposit,
TXN_0000013651,ACC_00000656,-18.49,2025-03-31,Payment,McDonalds
TXN_0000013652,ACC_00000656,-16.73,2024-08-24,Payment,Shell
TXN_0000013653,ACC_00000656,133.04,2025-07-02,Deposit,
TXN_0000013654,ACC_00000656,25.34,2024-09-11,Deposit,
TXN_0000013655,ACC_00000656,4.5,2024-12-06,Deposit,
TXN_0000013656,ACC_00000656,123.2,2025-08-06,Deposit,
TXN_0000013657,ACC_00000656,-25.63,2024-08-09,Payment,Costco
TXN_0000013658,ACC_00000656,-61.01,2025-05-21,Payment,Starbucks
TXN_0000013659,ACC_00000656,-28.78,2025-06-24,Payment,Home Depot
TXN_0000013660,ACC_00000656,-139.17,2024-09-24,Payment,Walmart
TXN_0000013661,ACC_00000656,-51.01,2025-01-15,Withdrawal,
TXN_0000013662,ACC_00000656,-33.5,2024-08-18,Payment,Starbucks
TXN_0000013663,ACC_00000656,-49.1,2025-07-01,Payment,Walmart
TXN_0000013664,ACC_00000658,72.11,2025-05-08,Deposit,
TXN_0000013665,ACC_00000658,-72.02,2024-11-02,Payment,Target
TXN_0000013666,ACC_00000658,17.18,2024-12-11,Deposit,
TXN_0000013667,ACC_00000658,38.42,2024-09-04,Deposit,
TXN_0000013668,ACC_00000658,-127.98,2025-08-16,Payment,Walmart
TXN_0000013669,ACC_00000658,30.78,2024-08-23,Deposit,
TXN_0000013670,ACC_00000658,12.46,2025-06-16,Deposit,
TXN_0000013671,ACC_00000658,6.91,2025-07-08,Deposit,
TXN_0000013672,ACC_00000658,-15.48,2024-11-24,Payment,Home Depot
TXN_0000013673,ACC_00000658,8.52,2024-12-23,Deposit,
TXN_0000013674,ACC_00000658,10.88,2025-08-16,Deposit,
TXN_0000013675,ACC_00000658,-44.86,2025-02-27,Payment,Shell
TXN_0000013676,ACC_00000658,-75.75,2025-08-10,Payment,McDonalds
TXN_0000013677,ACC_00000658,-167.41,2024-11-20,Payment,Starbucks
TXN_0000013678,ACC_00000658,-89.06,2025-02-12,Withdrawal,
TXN_0000013679,ACC_00000658,-289.55,2024-11-29,Payment,Shell
TXN_0000013680,ACC_00000658,12.11,2024-10-21,Deposit,
TXN_0000013681,ACC_00000658,-0.27,2025-06-12,Payment,Shell
TXN_0000013682,ACC_00000658,0.3,2025-01-07,Deposit,
TXN_0000013683,ACC_00000658,-159.42,2024-10-11,Payment,Target
TXN_0000013684,ACC_00000658,-11.8,2024-09-18,Payment,Walmart
TXN_0000013685,ACC_00000658,-33.28,2025-05-05,Withdrawal,
TXN_0000013686,ACC_00000658,-81.96,2024-10-20,Payment,Shell
TXN_0000013687,ACC_00000658,27.6,2024-08-14,Deposit,
TXN_0000013688,ACC_00000658,100.01,2024-08-11,Deposit,
TXN_0000013689,ACC_00000658,5.11,2025-03-12,Deposit,
TXN_0000013690,ACC_00000658,8.74,2025-01-20,Deposit,
TXN_0000013691,ACC_00000658,-7.42,2024-10-14,Payment,Home Depot
TXN_0000013692,ACC_00000658,-0.38,2024-12-18,Payment,Target
TXN_0000013693,ACC_00000658,-4.71,2025-02-27,Payment,Walmart
TXN_0000013694,ACC_00000659,42.06,2024-12-23,Deposit,
TXN_0000013695,ACC_00000659,-127.46,2025-05-15,Withdrawal,
TXN_0000013696,ACC_00000659,-212.69,2025-04-12,Payment,Costco
TXN_0000013697,ACC_00000659,-13.61,2025-04-18,Payment,Amazon
TXN_0000013698,ACC_00000659,-141.88,2024-07-19,Withdrawal,
TXN_0000013699,ACC_00000659,-33.15,2025-07-30,Payment,Shell
TXN_0000013700,ACC_00000659,15.56,2023-08-06,Deposit,
TXN_0000013701,ACC_00000659,295.31,2024-05-03,Deposit,
TXN_0000013702,ACC_00000659,-46.69,2023-12-25,Withdrawal,
TXN_0000013703,ACC_00000659,-52.14,2023-06-29,Payment,Target
TXN_0000013704,ACC_00000659,9.88,2024-11-20,Deposit,
TXN_0000013705,ACC_00000659,-8.79,2024-04-25,Payment,Home Depot
TXN_0000013706,ACC_00000659,52.2,2024-04-27,Deposit,
TXN_0000013707,ACC_00000659,83.45,2025-03-07,Deposit,
TXN_0000013708,ACC_00000659,-12.3,2024-02-19,Payment,Costco
TXN_0000013709,ACC_00000659,-276.35,2025-05-03,Withdrawal,
TXN_0000013710,ACC_00000659,-18.0,2024-07-19,Payment,Target
TXN_0000013711,ACC_00000659,-20.73,2025-04-30,Payment,Shell
TXN_0000013712,ACC_00000659,148.1,2025-02-21,Deposit,
TXN_0000013713,ACC_00000659,1.33,2025-04-29,Deposit,
TXN_0000013714,ACC_00000659,3.25,2024-02-07,Deposit,
TXN_0000013715,ACC_00000659,-15.71,2023-10-21,Payment,Home Depot
TXN_0000013716,ACC_00000659,70.6,2024-12-20,Deposit,
TXN_0000013717,ACC_00000659,163.76,2023-09-28,Deposit,
TXN_0000013718,ACC_00000660,-38.52,2023-11-05,Payment,McDonalds
TXN_0000013719,ACC_00000660,-7.65,2022-08-21,Payment,Amazon
TXN_0000013720,ACC_00000660,-105.03,2025-02-23,Payment,Amazon
TXN_0000013721,ACC_00000660,-32.82,2022-03-15,Withdrawal,
TXN_0000013722,ACC_00000660,-31.38,2024-08-03,Withdrawal,
TXN_0000013723,ACC_00000660,-119.16,2025-03-31,Withdrawal,
TXN_0000013724,ACC_00000660,-328.67,2023-08-20,Payment,Walmart
TXN_0000013725,ACC_00000660,-38.01,2021-09-11,Payment,Shell
TXN_0000013726,ACC_00000660,-44.16,2021-10-01,Payment,Amazon
TXN_0000013727,ACC_00000660,-9.84,2021-11-10,Payment,Starbucks
TXN_0000013728,ACC_00000660,41.73,2022-09-30,Deposit,
TXN_0000013729,ACC_00000660,-86.24,2023-05-01,Payment,McDonalds
TXN_0000013730,ACC_00000660,-16.53,2023-05-19,Withdrawal,
TXN_0000013731,ACC_00000660,-21.02,2023-06-05,Payment,Amazon
TXN_0000013732,ACC_00000660,-96.15,2022-01-15,Withdrawal,
TXN_0000013733,ACC_00000660,-41.1,2022-12-08,Payment,Shell
TXN_0000013734,ACC_00000660,-93.68,2023-01-08,Payment,Costco
TXN_0000013735,ACC_00000660,-127.74,2024-04-12,Payment,Walmart
TXN_0000013736,ACC_00000660,-118.3,2024-02-14,Payment,Amazon
TXN_0000013737,ACC_00000660,-289.57,2021-09-20,Payment,Target
TXN_0000013738,ACC_00000660,8.06,2024-10-29,Deposit,
TXN_0000013739,ACC_00000660,-16.37,2021-11-26,Payment,Amazon
TXN_0000013740,ACC_00000660,23.92,2024-12-30,Deposit,
TXN_0000013741,ACC_00000660,-53.62,2022-02-09,Payment,McDonalds
TXN_0000013742,ACC_00000660,-128.3,2021-10-30,Withdrawal,
TXN_0000013743,ACC_00000660,19.86,2023-07-08,Deposit,
TXN_0000013744,ACC_00000660,59.99,2024-02-13,Deposit,
TXN_0000013745,ACC_00000660,-205.52,2023-09-06,Payment,Walmart
TXN_0000013746,ACC_00000660,84.84,2024-06-13,Deposit,
TXN_0000013747,ACC_00000660,46.19,2023-08-09,Deposit,
TXN_0000013748,ACC_00000660,-68.76,2022-02-22,Payment,Target
TXN_0000013749,ACC_00000660,-71.09,2025-07-02,Payment,Home Depot
TXN_0000013750,ACC_00000660,-4.14,2022-09-08,Payment,McDonalds
TXN_0000013751,ACC_00000660,60.59,2021-10-10,Deposit,
TXN_0000013752,ACC_00000660,2.96,2021-09-12,Deposit,
TXN_0000013753,ACC_00000660,-14.25,2024-10-19,Payment,Walmart
TXN_0000013754,ACC_00000660,-139.85,2024-05-26,Payment,Amazon
TXN_0000013755,ACC_00000660,-42.46,2022-09-25,Payment,Walmart
TXN_0000013756,ACC_00000660,-183.99,2024-02-08,Payment,Target
TXN_0000013757,ACC_00000660,-36.9,2022-08-14,Payment,Amazon
TXN_0000013758,ACC_00000660,-104.19,2023-12-05,Payment,Costco
TXN_0000013759,ACC_00000660,6.53,2024-11-18,Deposit,
TXN_0000013760,ACC_00000660,-30.41,2025-08-14,Payment,Starbucks
TXN_0000013761,ACC_00000660,-14.05,2023-12-18,Payment,Costco
TXN_0000013762,ACC_00000660,-74.28,2021-11-26,Payment,Starbucks
TXN_0000013763,ACC_00000660,-72.94,2025-02-07,Payment,Costco
TXN_0000013764,ACC_00000660,-74.06,2024-08-27,Payment,Costco
TXN_0000013765,ACC_00000660,74.1,2024-01-04,Deposit,
TXN_0000013766,ACC_00000660,-92.06,2024-11-01,Payment,Shell
TXN_0000013767,ACC_00000660,78.76,2024-08-04,Deposit,
TXN_0000013768,ACC_00000661,-125.61,2025-08-11,Payment,Costco
TXN_0000013769,ACC_00000661,26.28,2025-04-14,Deposit,
TXN_0000013770,ACC_00000661,3.64,2025-07-24,Deposit,
TXN_0000013771,ACC_00000661,-147.46,2023-09-30,Payment,Costco
TXN_0000013772,ACC_00000661,19.95,2025-01-15,Deposit,
TXN_0000013773,ACC_00000661,14.75,2022-08-12,Deposit,
TXN_0000013774,ACC_00000661,16.58,2023-12-10,Deposit,
TXN_0000013775,ACC_00000661,225.08,2023-08-30,Deposit,
TXN_0000013776,ACC_00000661,-213.38,2025-06-10,Withdrawal,
TXN_0000013777,ACC_00000661,-135.63,2025-08-11,Payment,McDonalds
TXN_0000013778,ACC_00000661,-49.91,2022-11-18,Payment,McDonalds
TXN_0000013779,ACC_00000661,36.46,2023-12-12,Deposit,
TXN_0000013780,ACC_00000661,-49.01,2023-05-02,Withdrawal,
TXN_0000013781,ACC_00000661,-15.38,2022-10-12,Payment,Amazon
TXN_0000013782,ACC_00000661,-181.55,2023-09-08,Withdrawal,
TXN_0000013783,ACC_00000663,-158.6,2025-08-08,Payment,Shell
TXN_0000013784,ACC_00000663,0.1,2025-08-05,Deposit,
TXN_0000013785,ACC_00000663,-109.02,2025-02-20,Payment,McDonalds
TXN_0000013786,ACC_00000663,-7.84,2023-03-02,Payment,Amazon
TXN_0000013787,ACC_00000663,33.29,2025-07-06,Deposit,
TXN_0000013788,ACC_00000663,-3.56,2024-04-09,Payment,Walmart
TXN_0000013789,ACC_00000663,-29.45,2025-07-19,Payment,Amazon
TXN_0000013790,ACC_00000663,42.89,2025-02-12,Deposit,
TXN_0000013791,ACC_00000663,-34.18,2024-09-07,Withdrawal,
TXN_0000013792,ACC_00000663,37.76,2025-08-01,Deposit,
TXN_0000013793,ACC_00000663,-3.97,2025-04-04,Payment,McDonalds
TXN_0000013794,ACC_00000663,-63.23,2025-02-06,Payment,Walmart
TXN_0000013795,ACC_00000663,41.3,2023-12-16,Deposit,
TXN_0000013796,ACC_00000663,-90.36,2023-04-14,Payment,Shell
TXN_0000013797,ACC_00000663,-7.04,2023-11-07,Payment,Amazon
TXN_0000013798,ACC_00000663,0.7,2024-12-22,Deposit,
TXN_0000013799,ACC_00000663,28.72,2025-07-08,Deposit,
TXN_0000013800,ACC_00000663,5.06,2024-11-14,Deposit,
TXN_0000013801,ACC_00000663,-6.98,2023-07-08,Withdrawal,
TXN_0000013802,ACC_00000663,-27.83,2024-10-08,Payment,Target
TXN_0000013803,ACC_00000663,-129.5,2024-08-18,Payment,Starbucks
TXN_0000013804,ACC_00000663,0.46,2025-07-27,Deposit,
TXN_0000013805,ACC_00000663,63.28,2025-05-16,Deposit,
TXN_0000013806,ACC_00000663,-5.27,2024-04-01,Payment,Starbucks
TXN_0000013807,ACC_00000663,-45.38,2023-06-10,Payment,Walmart
TXN_0000013808,ACC_00000663,114.53,2024-10-02,Deposit,
TXN_0000013809,ACC_00000663,-93.54,2024-08-18,Payment,Target
TXN_0000013810,ACC_00000663,-4.18,2023-06-06,Withdrawal,
TXN_0000013811,ACC_00000663,-238.14,2023-08-21,Withdrawal,
TXN_0000013812,ACC_00000663,-17.34,2023-12-04,Withdrawal,
TXN_0000013813,ACC_00000663,-52.61,2025-01-25,Withdrawal,
TXN_0000013814,ACC_00000663,-4.82,2024-03-23,Withdrawal,
TXN_0000013815,ACC_00000663,-99.78,2023-03-20,Payment,McDonalds
TXN_0000013816,ACC_00000663,-109.71,2025-01-25,Withdrawal,
TXN_0000013817,ACC_00000663,98.27,2025-01-17,Deposit,
TXN_0000013818,ACC_00000663,-17.26,2025-06-08,Withdrawal,
TXN_0000013819,ACC_00000663,-100.12,2024-02-20,Payment,McDonalds
TXN_0000013820,ACC_00000663,-15.51,2024-01-23,Payment,Starbucks
TXN_0000013821,ACC_00000664,-48.6,2024-03-31,Payment,Costco
TXN_0000013822,ACC_00000664,2.05,2023-12-30,Deposit,
TXN_0000013823,ACC_00000664,-5.04,2024-08-16,Withdrawal,
TXN_0000013824,ACC_00000664,-95.8,2025-02-10,Payment,McDonalds
TXN_0000013825,ACC_00000664,-136.31,2024-01-13,Payment,Home Depot
TXN_0000013826,ACC_00000664,189.22,2024-02-25,Deposit,
TXN_0000013827,ACC_00000664,-55.19,2025-06-12,Withdrawal,
TXN_0000013828,ACC_00000664,-8.16,2024-06-26,Payment,Home Depot
TXN_0000013829,ACC_00000664,-42.69,2023-09-27,Withdrawal,
TXN_0000013830,ACC_00000664,-46.57,2025-02-24,Payment,Costco
TXN_0000013831,ACC_00000664,-18.82,2023-04-26,Payment,McDonalds
TXN_0000013832,ACC_00000664,-6.18,2023-07-17,Payment,Walmart
TXN_0000013833,ACC_00000664,95.44,2024-05-18,Deposit,
TXN_0000013834,ACC_00000664,-8.1,2023-12-16,Payment,McDonalds
TXN_0000013835,ACC_00000664,86.74,2025-02-01,Deposit,
TXN_0000013836,ACC_00000664,-50.58,2023-11-06,Payment,Shell
TXN_0000013837,ACC_00000664,-4.11,2023-05-14,Payment,Starbucks
TXN_0000013838,ACC_00000664,-24.38,2024-03-01,Payment,McDonalds
TXN_0000013839,ACC_00000664,-57.37,2025-03-29,Payment,Costco
TXN_0000013840,ACC_00000666,-126.83,2022-06-30,Payment,Shell
TXN_0000013841,ACC_00000666,39.68,2024-06-20,Deposit,
TXN_0000013842,ACC_00000666,47.49,2024-03-27,Deposit,
TXN_0000013843,ACC_00000666,-115.1,2024-07-29,Withdrawal,
TXN_0000013844,ACC_00000666,34.13,2023-01-03,Deposit,
TXN_0000013845,ACC_00000666,-34.27,2022-09-23,Payment,Starbucks
TXN_0000013846,ACC_00000666,-153.39,2022-08-28,Payment,Amazon
TXN_0000013847,ACC_00000666,-93.76,2024-01-10,Payment,Walmart
TXN_0000013848,ACC_00000666,73.25,2022-07-06,Deposit,
TXN_0000013849,ACC_00000667,-12.67,2023-02-08,Payment,Home Depot
TXN_0000013850,ACC_00000667,40.62,2025-03-29,Deposit,
TXN_0000013851,ACC_00000667,-28.53,2025-04-05,Payment,Costco
TXN_0000013852,ACC_00000667,-100.7,2025-03-27,Withdrawal,
TXN_0000013853,ACC_00000667,13.23,2022-07-19,Deposit,
TXN_0000013854,ACC_00000667,3.13,2025-02-10,Deposit,
TXN_0000013855,ACC_00000667,69.31,2025-03-28,Deposit,
TXN_0000013856,ACC_00000667,-45.5,2025-02-06,Payment,Amazon
TXN_0000013857,ACC_00000667,-500.89,2023-07-15,Withdrawal,
TXN_0000013858,ACC_00000667,-148.96,2022-11-01,Payment,Target
TXN_0000013859,ACC_00000667,-60.44,2024-10-01,Payment,McDonalds
TXN_0000013860,ACC_00000667,-36.36,2022-10-15,Payment,Home Depot
TXN_0000013861,ACC_00000667,-24.56,2023-06-07,Payment,McDonalds
TXN_0000013862,ACC_00000667,-0.88,2024-01-01,Withdrawal,
TXN_0000013863,ACC_00000667,-7.79,2025-05-05,Payment,Home Depot
TXN_0000013864,ACC_00000667,138.07,2025-06-01,Deposit,
TXN_0000013865,ACC_00000667,-153.6,2025-08-16,Payment,McDonalds
TXN_0000013866,ACC_00000671,8.36,2025-06-05,Deposit,
TXN_0000013867,ACC_00000671,-29.36,2025-03-29,Withdrawal,
TXN_0000013868,ACC_00000671,-16.79,2024-12-28,Payment,Target
TXN_0000013869,ACC_00000671,111.81,2025-05-06,Deposit,
TXN_0000013870,ACC_00000671,-188.79,2024-12-15,Payment,Home Depot
TXN_0000013871,ACC_00000671,-49.46,2025-04-19,Payment,Target
TXN_0000013872,ACC_00000671,-45.65,2024-09-19,Withdrawal,
TXN_0000013873,ACC_00000671,-81.37,2023-06-08,Payment,Starbucks
TXN_0000013874,ACC_00000671,-70.2,2023-04-15,Withdrawal,
TXN_0000013875,ACC_00000671,-9.41,2023-03-02,Withdrawal,
TXN_0000013876,ACC_00000671,124.47,2024-09-13,Deposit,
TXN_0000013877,ACC_00000671,-94.37,2022-11-27,Payment,Target
TXN_0000013878,ACC_00000671,-38.03,2025-02-04,Payment,Starbucks
TXN_0000013879,ACC_00000671,-128.42,2024-12-14,Payment,Walmart
TXN_0000013880,ACC_00000671,-3.0,2025-06-22,Payment,Target
TXN_0000013881,ACC_00000672,-30.37,2025-05-05,Withdrawal,
TXN_0000013882,ACC_00000672,43.77,2024-09-16,Deposit,
TXN_0000013883,ACC_00000672,-10.8,2025-07-01,Payment,Home Depot
TXN_0000013884,ACC_00000672,-17.94,2025-03-04,Payment,Amazon
TXN_0000013885,ACC_00000672,-105.91,2024-02-27,Payment,McDonalds
TXN_0000013886,ACC_00000672,-160.33,2024-03-29,Payment,Walmart
TXN_0000013887,ACC_00000672,-141.06,2025-04-03,Payment,Amazon
TXN_0000013888,ACC_00000672,-8.92,2024-12-09,Payment,Walmart
TXN_0000013889,ACC_00000672,20.76,2024-08-23,Deposit,
TXN_0000013890,ACC_00000672,-11.63,2024-09-27,Payment,Amazon
TXN_0000013891,ACC_00000672,-170.44,2025-03-25,Withdrawal,
TXN_0000013892,ACC_00000672,-15.87,2024-05-21,Withdrawal,
TXN_0000013893,ACC_00000672,34.22,2024-06-07,Deposit,
TXN_0000013894,ACC_00000672,16.84,2024-05-07,Deposit,
TXN_0000013895,ACC_00000672,70.81,2025-01-19,Deposit,
TXN_0000013896,ACC_00000672,-1.16,2024-11-06,Payment,Costco
TXN_0000013897,ACC_00000672,-57.44,2025-03-15,Payment,Costco
TXN_0000013898,ACC_00000672,184.36,2025-03-08,Deposit,
TXN_0000013899,ACC_00000672,61.11,2024-08-03,Deposit,
TXN_0000013900,ACC_00000673,-56.73,2025-05-17,Payment,Costco
TXN_0000013901,ACC_00000673,-86.93,2025-02-05,Payment,Target
TXN_0000013902,ACC_00000673,-43.59,2025-03-28,Withdrawal,
TXN_0000013903,ACC_00000673,50.52,2024-12-15,Deposit,
TXN_0000013904,ACC_00000673,10.05,2025-02-02,Deposit,
TXN_0000013905,ACC_00000673,-106.58,2024-03-08,Payment,Target
TXN_0000013906,ACC_00000673,-91.33,2025-04-22,Payment,Target
TXN_0000013907,ACC_00000674,-120.9,2023-07-20,Payment,Walmart
TXN_0000013908,ACC_00000674,-36.93,2023-01-28,Payment,Amazon
TXN_0000013909,ACC_00000674,36.44,2022-12-03,Deposit,
TXN_0000013910,ACC_00000674,92.98,2023-12-02,Deposit,
TXN_0000013911,ACC_00000674,-36.24,2025-02-10,Payment,Costco
TXN_0000013912,ACC_00000674,-100.84,2023-01-05,Withdrawal,
TXN_0000013913,ACC_00000674,-62.6,2024-08-05,Payment,Amazon
TXN_0000013914,ACC_00000674,-40.76,2024-10-30,Withdrawal,
TXN_0000013915,ACC_00000674,-419.72,2024-03-05,Payment,Walmart
TXN_0000013916,ACC_00000674,67.53,2024-10-29,Deposit,
TXN_0000013917,ACC_00000674,-72.7,2023-03-19,Payment,Starbucks
TXN_0000013918,ACC_00000674,-41.67,2023-07-31,Withdrawal,
TXN_0000013919,ACC_00000674,-67.44,2023-08-14,Withdrawal,
TXN_0000013920,ACC_00000674,-31.71,2024-06-06,Payment,Home Depot
TXN_0000013921,ACC_00000674,-30.39,2025-03-18,Payment,Walmart
TXN_0000013922,ACC_00000674,-152.56,2023-03-06,Payment,Walmart
TXN_0000013923,ACC_00000674,-13.65,2024-02-02,Withdrawal,
TXN_0000013924,ACC_00000674,115.25,2025-05-07,Deposit,
TXN_0000013925,ACC_00000674,-224.65,2024-07-12,Payment,McDonalds
TXN_0000013926,ACC_00000674,11.52,2023-03-16,Deposit,
TXN_0000013927,ACC_00000674,-9.48,2025-07-27,Withdrawal,
TXN_0000013928,ACC_00000674,-570.54,2023-03-04,Payment,Shell
TXN_0000013929,ACC_00000674,1.66,2023-06-27,Deposit,
TXN_0000013930,ACC_00000674,-92.95,2024-12-26,Payment,Target
TXN_0000013931,ACC_00000674,-78.99,2024-12-09,Withdrawal,
TXN_0000013932,ACC_00000674,78.57,2025-04-29,Deposit,
TXN_0000013933,ACC_00000674,-0.64,2023-12-19,Withdrawal,
TXN_0000013934,ACC_00000674,-84.93,2023-07-08,Payment,Costco
TXN_0000013935,ACC_00000674,-187.0,2025-05-13,Payment,Amazon
TXN_0000013936,ACC_00000674,-59.72,2024-08-12,Payment,McDonalds
TXN_0000013937,ACC_00000674,-60.71,2025-03-12,Withdrawal,
TXN_0000013938,ACC_00000674,221.54,2024-12-17,Deposit,
TXN_0000013939,ACC_00000674,-66.93,2023-06-15,Payment,McDonalds
TXN_0000013940,ACC_00000674,-98.11,2024-10-13,Payment,Shell
TXN_0000013941,ACC_00000674,174.01,2024-06-25,Deposit,
TXN_0000013942,ACC_00000674,-40.82,2025-04-10,Payment,McDonalds
TXN_0000013943,ACC_00000674,-149.18,2024-11-04,Payment,Costco
TXN_0000013944,ACC_00000674,-234.38,2025-07-08,Payment,Home Depot
TXN_0000013945,ACC_00000674,-5.87,2023-01-10,Payment,McDonalds
TXN_0000013946,ACC_00000674,-70.73,2023-12-13,Payment,Home Depot
TXN_0000013947,ACC_00000674,-135.7,2022-12-31,Payment,McDonalds
TXN_0000013948,ACC_00000674,-82.63,2025-04-26,Payment,Target
